MAIN_ID ID_NAME IDS ID_NGC ID_M ID_HD RA DEC OTYPE_V SP_TYPE PLX_VALUE Z_VALUE FLUX_V
"* del Cap" "NAME Deneb Algedi" "V* del Cap|* del Cap|*  49 Cap|ADS 15314 A|AKARI-IRC-V1 J2147025-160740|BD-16  5943|CCDM J21470-1607A|CMC  164644|CSI-16  5943  1|2EUVE J2147-16.1|EUVE J2147-16.1|FK5  819|GC 30491|GCRV 13686|GEN# +1.00207098|GJ   837|HD 207098|HIC 107556|HIP 107556|HR  8322|IDS 21415-1635 A|IRAS 21442-1621|IRC -20608|JP11  3405|LTT  8693|2MASS J21470244-1607382|N30 4800|NAME Deneb Algedi|NLTT 52065|PLX 5258|PLX 5258.00|PMC 90-93   575|PPM 239339|RAFGL 7180S|RBS  1783|2RE J214703-160639|2RE J2147-160|Renson 57630|RE J214703-160717|RE J2147-160|ROT  3167|RX J2147.0-1607|1RXS J214702.5-160736|SACS 476|SAO 164644|SBC7   876|SBC9 1331|SKY# 41523|TD1 28443|UBV   21648|UBV M  25924|uvby98 100207098|WDS J21470-1608A|WEB 19412|[TVS94]  44" 0 0 "HD 207098" "21 47 02.4442" "-16 07 38.233" "Eclipsing binary of Algol type" kA5hF0mF2III 84.27 -1.1e-05 2.8299999237060547
"* alf Hyi" 0 "LTT  1059|* alf Hyi|CD-62    71|CPC 20.1   382|CPD-62   162|1E 0157.2-6148|2E   508|2E 0157.2-6148|FK5   72|GC  2405|GCRV  1099|GEN# +1.00012311|GJ    83|HD  12311|HIC   9236|HIP   9236|HR   591|IRAS 01572-6148|JP11   572|2MASS J01584623-6134113|N30  409|NLTT  6670|PLX  415.1|PLX  415.10|PPM 352685|ROT   283|RX J015846.3-613410|1RXS J015846.3-613410|SACS  40|SAO 248474|SKY#  2904|TD1  1161|TYC 8851-2027-1|UBV M   8601|UBV    2035|uvby98 100012311|WEB  1941" 0 0 "HD 12311" "01 58 46.1946" "-61 34 11.494" "High proper-motion Star" F0IV 45.43 2.9e-05 2.8399999141693115
"* bet TrA" 0 "LTT  6339|* bet TrA|** LDS  542A|AKARI-IRC-V1 J1555083-632553|AKARI-FIS-V1 J1555094-632558|CCDM J15551-6326A|CD-63  1135|Ci 20  948|CPC 20.1  4772|CPD-63  3723|CSI-63  3723 41|FK5  589|GC 21332|GCRV  9149|GEN# +1.00141891A|GJ   601 A|HD 141891|HIC  77952|HIP  77952|HR  5897|IDS 15463-6307 A|IRAS 15507-6316|JP11  2659|2MASS J15550857-6325507|N30 3569|NLTT 41426|PLX 3589|PLX 3589.00|PPM 361732|Renson 40270|ROT  2233|1RXS J155508.2-632553|SAO 253346|SKY# 28743|TD1 18619|TYC 9027-5712-1|UBV   13469|UBV M  20995|uvby98 100141891 A|WDS J15551-6326A|WEB 13182" 0 0 "HD 141891" "15 55 08.5620" "-63 25 50.615" "High proper-motion Star" F1V 80.79 1e-06 2.8499999046325684
"* zet Her A" 0 "GJ   635 A|* zet Her A|** STF 2084A|ADS 10157 A|CCDM J16413+3136A|CSI+31  2884  1|GSC 02582-03158|IDS 16375+3147 A|TYC 2582-3158-1|WDS J16413+3136A" 0 0 0 "16 41 17.465" "+31 36 06.97" Star 0 0.0 0.0 2.878999948501587
"* alf Gem B" "NAME Castor B" "NAME Castor B|*  66 Gem B|* alf Gem B|* alf01 Gem|** STF 1110B|ADS  6175 B|ASCC  577314|BD+32  1581B|CCDM J07346+3153B|CSI+32  1581  4|GCRV  5043|GJ   278 B|HD  60178|HR  2890|LSPM J0734+3153E|PMSC 07282+3206Bab|PMSC 07282+3206B|Renson 16440|ROT  1217|SBC7   312|SBC9 461|SKY# 13893|TYC 2457-2407-2|WDS J07346+3153B|WEB  7319" 0 0 "HD 60178" "07 34 36.100" "+31 53 18.57" "Spectroscopic binary" kA0hA2:mA1IVs 0.0 -4e-06 2.9700000286102295
"* zet Aql" 0 "CCDM J19055+1352A|* zet Aql|*  17 Aql|** BU  287A|** POP 1225A|ADS 12026 A|AG+13 1887|AKARI-IRC-V1 J1905246+135148|BD+13  3899|CSI+13  3899  1|EUVE J1905+13.8|FK5  716|GC 26270|GCRV 11547|GEN# +1.00177724|GJ  4095|GSC 01052-03027|HD 177724|HGAM    730|HIC  93747|HIP  93747|HR  7235|IDS 19008+1343 A|IRAS 19031+1347|IRC +10404|JP11  3072|2MASS J19052461+1351486|N30 4228|PLX 4436|PLX 4436.00|PMC 90-93   509|PPM 135773|ROT  2719|SAO 104461|SKY# 35303|SRS  30716|TD1 23865|TYC 1052-3027-1|UBV   16191|UBV M  23478|uvby98 100177724|WDS J19054+1352A|WEB 16294" 0 0 "HD 177724" "19 05 24.6080" "+13 51 48.518" "Double or multiple star" A0IV-Vnn 39.28 -8.3e-05 2.990000009536743
"* zet Ara" 0 "* zet Ara|CPC 19  6644|CPD-55  7766|FK5  631|GC 22845|GCRV  9763|GEN# +1.00152786|GJ  9581|GSC 08730-01439|HD 152786|HIC  83081|HIP  83081|HR  6285|IRAS 16544-5554|IRAS Z16544-5554|2MASS J16583719-5559244|N30 3785|PLX 3847|PLX 3847.00|PPM 345563|SACS 369|SAO 244315|SKY# 30589|TYC 8730-1439-1|UBV   14332|UBV M  21803|WEB 14045" 0 0 "HD 152786" "16 58 37.2121" "-55 59 24.520" Star K3III 6.71 -2e-05 3.0759999752044678
"* alf Ind" 0 "* alf Ind|CCDM J20376-4717A|CD-47 13477|CPC  0 18902|CPD-47  9537|CSI-47 13477 21|FK5  769|GC 28682|GCRV 12888|GEN# +1.00196171|GJ  9700|GJ   794.1|GSC 08411-01822|HD 196171|HIC 101772|HIP 101772|HR  7869|IDS 20305-4738 A|IRAS 20340-4728|JP11  3255|2MASS J20373402-4717292|N30 4550|PLX 4897|PLX 4897.00|PPM 326349|SAO 230300|SKY# 39054|TD1 26970|TYC 8411-1822-1|UBV   17857|UBV M  24983|WDS J20376-4717A|WEB 18387" 0 0 "HD 196171" "20 37 34.0320" "-47 17 29.402" "High proper-motion Star" K0III-IV 33.17 -4e-06 3.109999895095825
"* iot UMa A" 0 "BD+48  1707A|* iot UMa A|** HJ 2477A|ADS  7114 A|CCDM J08592+4803A|GCRV  5900|GJ   331 A|GJ   331.0|IDS 08524+4826 A|LFT  620|LHS  2084|LSPM J0859+4802a|LTT 12347|NLTT 20650|PMSC 08524+4826A|PMSC 08524+4826Aab|SBC7   359|SBC9 543|TYC 3420-2149-1|WDS J08592+4803A" 0 0 0 "08 59 12.813" "+48 02 32.33" "Spectroscopic binary" A7V(n) 68.92 3e-05 3.130000114440918
"* del Her" "NAME Sarin" "CCDM J17151+2451AB|* del Her|*  65 Her|** STF 3127AB|ADS 10424 AB|AG+24 1725|AKARI-IRC-V1 J1715018+245020|ASCC  788714|BD+25  3221|CSI+25  3221  1|FK5  641|GC 23294|GCRV  9948|GEN# +1.00156164|GJ  3995|GSC 02065-01930|HD 156164|HGAM    664|HIC  84379|HIP  84379|HR  6410|IDS 17109+2457|IRAS 17129+2453|IRAS F17129+2453|IRC +20316|JP11  2835|LSPM J1715+2450|2MASS J17150190+2450212|N30 3845|NAME Sarin|NSV  8419|PLX 3916|PLX 3916.00|PMC 90-93   456|PPM 105702|ROT  2425|SAO  84951|SKY# 31083|SRS  30641|SV* SVS     9|TD1 20162|UBV   14633|UBV M  22045|USNO-B1.0 1148-00254291|WDS J17150+2450AB|WEB 14243|WISE J171501.88+245019.2" 0 0 "HD 156164" "17 15 01.9105" "+24 50 21.145" "Double or multiple star" A1IVn+G4IV-V 43.41 -0.000133 3.130000114440918
"* tet UMa" 0 "* tet UMa|*  25 UMa|** BU 1071|ADS  7420 AB|AG+51  758|AKARI-IRC-V1 J0932504+514034|ASCC  254182|BD+52  1401|CCDM J09329+5141AB|Ci 20  534|CSI+52  1401  1|CSI+52  1401  2|FK5  358|GC 13157|GCRV  6175|GEN# +1.00082328J|GJ   354 A|GJ   354 B|HD  82328|HIC  46853|HIP  46853|HR  3775|IDS 09262+5208 AB|IRAS 09294+5154|IRAS F09294+5154|IRC +50198|JP11  1825|LFT  658|LHS   270|LSPM J0932+5140|LTT 12519|2MASS J09325151+5140384|N30 2266|NLTT 21999|NSV  4519|PLX 2266|PLX 2266.00|PMC 90-93   257|PM 09295+5154|PPM  32203|RAFGL 4746S|ROT  1479|SAO  27289|SBC7   381|SKY# 18471|TD1 14002|TYC 3432-1451-1|UBV    9077|UBV M  15473|USNO-B1.0 1416-00216012|uvby98 100082328|WDS J09329+5141AB|WEB  8835|WISE J093250.11+514032.4|[HFE83]  662|[RHG95]  1511" 0 0 "HD 82328" "09 32 51.4339" "+51 40 38.281" "Spectroscopic binary" F7V 74.19 4.8e-05 3.180000066757202
"* pi.03 Ori" "NAME Tabit" "LTT 11517|*   1 Ori|* pi.03 Ori|** STT  560A|ASCC 1010229|BD+06   762|CCDM J04499+0657A|Ci 20  306|CSI+06   762  1|CSV 100411|1ES 0447+06.8|2EUVE J0449+06.9|EUVE J0449+06.9|FK5 1134|GC  5875|GCRV  2837|GEN# +1.00030652|GJ   178|HD  30652|HIC  22449|HIP  22449|HR  1543|IDS 04444+0647 A|IRAS 04471+0652|IRC +10071|JP11   931|LSPM J0449+0657|2MASS J04495040+0657409|N30 1028|NAME Tabit|NLTT 14011|NSV  1731|PLX 1077|PLX 1077.00|PMC 90-93   758|PPM 148020|RAVE J044950.4+065741|2RE J044951+065736|2RE J0449+065|RE J0449+065|RE J044950+065733|ROT   683|1RXS J044950.6+065736|SAO 112106|SKY#  7512|SPOCS  230|SRS  31134|SV* ZI   311|TD1  3592|TYC   96-1462-1|UBV    4635|UBV M  10360|USNO-B1.0 0969-00046662|USNO 809|uvby98 100030652|WDS J04498+0658A|WEB  4331|YZ   6  1810|Zkh  65" 0 0 "HD 30652" "04 49 50.4109" "+06 57 40.588" "High proper-motion Star" F6V 123.94 7.5e-05 3.190000057220459
"* alf Cir" 0 "V* alf Cir|* alf Cir A|* alf Cir|** DUN  166A|AKARI-IRC-V1 J1442301-645832|ASAS J144230-6458.5|CCDM J14425-6459A|CD-64   867A|CPC 21  3281|CPD-64  2977|CSI-64  2977 41|FK5  539|GC 19772|GCRV  8535|GEN# +1.00128898A|GEN# +1.00128898J|GJ   560 A|HD 128898|HIC  71908|HIP  71908|HR  5463|IDS 14344-6432 A|IRAS 14384-6445|JP11  2523|LTT  5827|2MASS J14423039-6458305|N30 3315|NLTT 38064|PLX 3313|PPM 360934|Renson 36710|ROT  2095|SAO 252853|SKY# 26730|TD1 17617|TYC 9015-1445-1|UBV   12775|uvby98 100128898 ABV|WDS J14425-6459A|WEB 12383" 0 0 "HD 128898" "14 42 30.4195" "-64 58 30.493" "Variable Star of alpha2 CVn type" A7VpSrCrEu 60.35 2.1e-05 3.190000057220459
"* sig Lib" "NAME Brachium" "V* sig Lib|* sig Lib|*  20 Lib|CD-24 11834|CPD-24  5432|CSV   7165|FK5  556|GC 20253|GCRV  8717|GEN# +1.00133216|GJ  9508|GJ   574.1|GSC 06752-01455|HD 133216|HIC  73714|HIP  73714|HR  5603|IRAS 15011-2505|IRC -30228|JP11  2566|2MASS J15040422-2516549|N30 3397|NAME Brachium|PLX 3400|PLX 3400.00|PMC 90-93   394|PPM 263746|RAFGL 1750|SAO 183139|SKY# 27322|SRS  30556|TD1 17909|TYC 6752-1455-1|UBV   13042|WEB 12601|YZ 115 10772|[DS98] 212|AAVSO 1458-24" 0 0 "HD 133216" "15 04 04.2160" "-25 16 55.060" "Long-period variable star" M2.5III 11.31 -1.3e-05 3.2100000381469727
"* gam Cep" "NAME Errai" "NAME Errai|* gam Cep|*  35 Cep|** NHR    9|AG+77  685|ASCC   65048|BD+76   928|CSV 102274|FK5  893|GC 32875|GCRV 14826|GEN# +1.00222404|GJ   903|GSC 04606-03584|HD 222404|HIC 116727|HIP 116727|HR  8974|IRAS 23372+7721|IRC +80057|JP11  3644|LSPM J2339+7737|2MASS J23392083+7737563|N30 5198|NSV 14656|PLX 5725|PLX 5725.00|PMC 90-93   629|PPM  11709|RAFGL 3127|ROT  3435|1RXS J233918.9+773758|SAO  10818|SBC9 1648|SKY# 44723|TD1 30004|TYC 4606-3584-1|UBV   20359|UBV M  27166|USNO-B1.0 1676-00142230|uvby98 100222404|WDS J23393+7738AB|WEB 20599|[HFE83] 1559" 0 0 "HD 222404" "23 39 20.8515" "+77 37 56.187" "Spectroscopic binary" K1III-IVCN1 70.91 -0.000143 3.2200000286102295
"* eps Oph" "NAME Yed Posterior" "NAME Yed Posterior|* eps Oph|*   2 Oph|AKARI-IRC-V1 J1618193-044132|BD-04  4086|CCDM J16183-0442A|CSI-04  4086  1|FK5  605|GC 21920|GCRV  9383|GEN# +1.00146791|GJ  3949|GSC 05042-00999|HD 146791|HIC  79882|HIP  79882|HR  6075|IDS 16130-0427 A|IRAS F16156-0434|IRAS 16156-0434|IRC +00282|JP11  2725|2MASS J16181928-0441327|N30 3652|PLX 3696|PLX 3696.00|PMC 90-93   431|PPM 199508|ROT  2311|SAO 141086|SKY# 29417|TD1 19047|TYC 5042-999-1|UBV   13839|UBV M  21325|WDS J16183-0442A|WEB 13523|WISE J161819.40-044131.7|YZ  94  5629|[B10]  4147" 0 0 "HD 146791" "16 18 19.2897" "-04 41 33.034" "High proper-motion Star" G9.5IIIbFe-0.5 30.64 -3.1e-05 3.2300000190734863
"* eta Ser" 0 "LHS  3381|*  58 Ser|* eta Ser|BD-02  4599|BDS  8498 A|CCDM J18214-0253A|Ci 20 1084|CSI-02  4599  1|FK5  688|GC 25046|GCRV 10825|GEN# +1.00168723|GJ   711|HD 168723|HIC  89962|HIP  89962|HR  6869|IDS 18161-0255 A|IRAS 18186-0255|IRC +00347|JP11  2962|LFT 1409|LPM 673|LTT  7300|2MASS J18211862-0253554|N30 4076|NLTT 46332|NSV 10675|PLX 4215|PLX 4215.00|PPM 201654|RAFGL 2134|ROT  2590|SAO 142241|SKY# 33484|SPOCS  793|TD1 22219|TYC 5102-416-1|UBV   15609|UBV M  22864|USNO 879|WDS J18213-0254A|WEB 15365|YZ  92  6140|[B10]  4638" 0 0 "HD 168723" "18 21 18.6005" "-02 53 55.776" "High proper-motion Star" K0III-IV 53.93 3.3e-05 3.25
"* pi. Hya" 0 "*  49 Hya|* pi. Hya|CD-26 10095|CPD-26  5170|FK5  519|GC 19029|GCRV  8270|GEN# +1.00123123|GJ   538.1|GJ  9466|GSC 06738-01381|HD 123123|HIC  68895|HIP  68895|HR  5287|IRAS 14035-2626|IRC -30213|JP11  2466|2MASS J14062229-2640565|N30 3203|PLX 3205|PLX 3205.00|PMC 90-93   369|PPM 262489|RAFGL 1676|SACS 303|SAO 182244|SKY# 25808|SRS  30519|TD1 17251|TYC 6738-1381-1|UBV   12456|UBV M  19963|WEB 12040|YZ 116 10244" 0 0 "HD 123123" "14 06 22.2974" "-26 40 56.502" "High proper-motion Star" K2-IIIFe-0.5 32.3 9.1e-05 3.2799999713897705
"* alf Pic" 0 "LTT  2656|* alf Pic|CD-61  1478|CEL   1399|CPC 20.1  1635|CPD-61   720|FK5  262|GC  8941|GCRV  4447|GEN# +1.00050241|GJ   248.0|GJ   248|GSC 08899-02202|HD  50241|HIC  32607|HIP  32607|HR  2550|IRAS 06476-6153|JP11  1445|2MASS J06481145-6156290|N30 1487|NLTT 17061|PLX 1605.1|PLX 1605.10|PPM 355624|ROT  1107|1RXS J064812.0-615623|SACS 147|SAO 249647|SKY# 11981|TD1  8373|TYC 8899-2202-1|UBV    6801|UBV M  12527|uvby98 100050241|WEB  6577|[TDQ2000] SRX 12" 0 0 "HD 50241" "06 48 11.4551" "-61 56 29.000" "High proper-motion Star" A8VnkA6 33.78 5.1e-05 3.299999952316284
"* tau Sgr" 0 "LTT  7571|* tau Sgr|*  40 Sgr|CCABS 130|CD-27 13564|CPD-27  6617|FK5 1496|GC 26291|GCRV 11558|GEN# +1.00177716|GJ  9643|HD 177716|HIC  93864|HIP  93864|HR  7234|IRAS 19038-2744|IRC -30401|JP11  3070|2MASS J19065640-2740133|N30 4232|NLTT 47402|PLX 4435|PLX 4435.00|PMC 90-93  1061|PPM 269319|RAFGL 2323|SACS 422|SAO 187683|SKY# 35366|SRS  31496|TD1 23864|TYC 6881-1777-1|UBV   16190|UBV M  23477|WEB 16322|YZ 117 12478" 0 0 "HD 177716" "19 06 56.4089" "-27 40 13.518" "High proper-motion Star" K1.5IIIb 26.82 0.000151 3.309999942779541
"* del UMa" "NAME Megrez" "NAME Megrez|* del UMa|*  69 UMa|** BLL   29A|** BUP  140A|AG+57  844|AKARI-IRC-V1 J1215257+570157|BD+57  1363|CCDM J12155+5702A|CEL   4078|CSI+57  1363  1|CSV 101249|FK5  456|GC 16736|GCRV  7337|GEN# +1.00106591|GJ   459|GSC 03837-01070|HD 106591|HGAM    610|HIC  59774|HIP  59774|HR  4660|IDS 12105+5735 A|IRAS 12129+5718|JP11  2194|2MASS J12152554+5701575|N30 2835|NSV  5513|PLX 2824|PLX 2824.00|PMC 90-93   325|PPM  33469|ROT  1795|SAO  28315|SKY# 22985|SV* ZI   919|TD1 16157|TYC 3837-1070-1|UBV   11008|UBV M  17960|uvby98 100106591|WDS J12154+5702A|WEB 10621|AAVSO 1210+57" 0 0 "HD 106591" "12 15 25.5606" "+57 01 57.415" "High proper-motion Star" A2Vn 40.51 -5.1e-05 3.319999933242798
"* eta Sco" 0 "LTT  6848|* eta Sco|AKARI-IRC-V1 J1712092-431423|CD-43 11485|CEL   4487|CPC  0 15868|CPD-43  7912|FK5  638|GC 23180|GCRV  9907|GEN# +1.00155203|GJ   657|HD 155203|HIC  84143|HIP  84143|HR  6380|IRAS 17085-4310|IRSV 1708-4310|JP11  2821|2MASS J17120920-4314212|N30 3832|NLTT 44302|PLX 3896|PLX 3896.00|PPM 322687|Renson 43840|ROT  2417|1RXS J171208.3-431431|SAO 227707|SKY# 30998|TD1 20021|TYC 7882-569-1|UBV   14452|UBV M  21937|uvby98 100155203|WEB 14208|[CS62] E7  61|[SC95] ZET 316|[SC96] Mis  322" 0 0 "HD 155203" "17 12 09.1956" "-43 14 21.090" "High proper-motion Star" F5IV 44.39 -9e-05 3.3299999237060547
"* ksi Gem" "NAME Alzirr" "LTT 11912|* ksi Gem|*  31 Gem|AG+12  799|ASCC  933657|BD+13  1396|CSV 100763|FK5  256|GC  8823|GCRV  4389|GEN# +1.00048737|GJ   242|HD  48737|HIC  32362|HIP  32362|HR  2484|IRAS 06424+1257|IRC +10136|JP11  1423|LSPM J0645+1253|2MASS J06451737+1253438|N30 1467|NAME Alzirr|NLTT 16938|NSV  3193|PLX 1573|PLX 1573.00|PMC 90-93   185|PPM 122983|ROT  1085|1RXS J064517.8+125348|SAO  96074|SKY# 11865|SV* ZI   572|TD1  7981|TYC  754-2356-1|UBV    6694|UBV M  12403|USNO-B1.0 1028-00141853|uvby98 100048737|WEB  6527" 0 0 "HD 48737" "06 45 17.3643" "+12 53 44.131" "High proper-motion Star" F5IV-V 55.56 9.1e-05 3.359999895095825
"* del Aql" 0 "CCDM J19254+0307A|* del Aql|*  30 Aql|** BUP  190A|** BNU    6|AG+03 2453|AKARI-IRC-V1 J1925300+030653|ASCC 1160894|BD+02  3879|CSI+02  3879  1|CSV 101835|2EUVE J1925+03.1|EUVE J1925+03.1|FK5  730|GC 26816|GCRV 11863|GEN# +1.00182640|GJ   760|HD 182640|HIC  95501|HIP  95501|HR  7377|IDS 19205+0255 A|IRAS 19229+0300|IRC +00429|JP11  3101|LSPM J1925+0306|LTT 15672|2MASS J19252990+0306532|N30 4301|NLTT 47775|NSV 12004|PLX 4542|PMC 90-93   519|PPM 167816|Renson 50510|ROT  2793|1RXS J192530.0+030640|SAO 124603|SKY# 36154|SV* SVS    46|TD1 24638|TYC  469-6227-1|UBV   16450|UBV M  23752|USNO-B1.0 0931-00563946|WDS J19255+0307A|WDS J19255+0307Aa,Ab|WEB 16698|[HFE83] 1289" 0 0 "HD 182640" "19 25 29.9013" "+03 06 53.206" "Double or multiple star" F1IV-V(n) 64.41 -0.000113 3.359999895095825
"* zet Vir" "NAME Heze" "LTT  5252|* zet Vir|*  79 Vir|** HNK    1|AG-00 1843|BD+00  3076|FK5  501|GC 18351|GCRV  8040|GEN# +1.00118098|GJ  3792|HD 118098|HIC  66249|HIP  66249|HR  5107|IRAS 13321-0020|JP11  2406|2MASS J13344160-0035450|N30 3094|NAME Heze|NLTT 34515|PLX 3100|PLX 3100.00|PMC 90-93   357|PPM 179083|ROT  1974|SAO 139420|SKY# 24984|TD1 16924|TYC 4966-1366-1|UBV   12182|UBV M  19520|uvby98 100118098|WDS J13347-0036AB|WEB 11707" 0 0 "HD 118098" "13 34 41.745" "-00 35 45.38" "High proper-motion Star" A2Van 44.03 -4.4e-05 3.380000114440918
"* eta Cep" 0 "LHS  3578|* eta Cep|*   3 Cep|ADS 14276 A|AG+61 1217|ASCC  143591|BD+61  2050|CCDM J20453+6150A|Ci 20 1230|CSI+61  2050  1|FK5  783|GC 28962|GCRV 13022|GEN# +1.00198149J|GJ   807|HD 198149|HIC 102422|HIP 102422|HR  7957|IDS 20433+6127 A|IRAS 20442+6139|IRC +60298|JP11  3280|LFT 1570|LSPM J2045+6150|LTT 16075|2MASS J20451737+6150199|N30 4593|NLTT 49866|PLX 4966|PLX 4966.00|PMC 90-93   552|PPM  22372|RAFGL 2649|ROT  3040|SAO  19019|SKY# 39339|TD1 27277|TYC 4246-1967-1|UBV   18008|UBV M  25169|USNO-B1.0 1518-00292981|uvby98 100198149|WDS J20453+6150A|WEB 18547|[B10]  5346" 0 0 "HD 198149" "20 45 17.3755" "+61 50 19.616" "High proper-motion Star" K0IV 70.1 -0.000292 3.4100000858306885
"* zet Lup" 0 "* zet Lup|CCDM J15122-5206A|CD-51  8830|CPC 19  5777|CPD-51  7643|FK5  558|GC 20418|GCRV  8781|GEN# +1.00134505|GJ  9512 A|GSC 08306-03362|HD 134505|HIC  74395|HIP  74395|HR  5649|IDS 15051-5143 A|IRAS 15086-5154|JP11  2578|2MASS J15121710-5205572|N30 3425|PLX 3427|PPM 343507|SACS 331|SAO 242304|SKY# 27546|TYC 8306-3362-1|UBV   13102|UBV M  20591|uvby98 100134505|WDS J15123-5206A|WEB 12699" 0 0 "HD 134505" "15 12 17.0959" "-52 05 57.291" "High proper-motion Star" G8III 27.8 -3.3e-05 3.4100000858306885
"* mu. Her" 0 "CCDM J17465+2744A|* mu. Her|*  86 Her|* mu.01 Her|* mu. Her A|** TRN    2|** STF 2220A|** ABT   14A|ADS 10786 A|AG+27 1677|ASCC  697588|BD+27  2888|Ci 20 1065|CSI+27  2888  1|1E 1744.4+2744|2E  3947|2E 1744.5+2744|FK5  667|GC 24138|GCRV 10285|GEN# +1.00161797A|GJ   695 A|GSC 02085-03062|HD 161797|HD 161797A|HIC  86974|HIP  86974|HR  6623|IDS 17425+2747 A|IRAS 17444+2744|IRC +30312|JP11  2891|LFT 1374|LHS  3326|LSPM J1746+2743E|LTT 15266|2MASS J17462752+2743142|N30 3954|NLTT 45435|PLX 4060|PMC 90-93   473|PMSC 17425+2747A|PPM 106324|ROT  2489|1RXS J174627.3+274322|SAO  85397|SKY# 32126|SPOCS  764|SRS  30667|TD1 20993|TYC 2085-3062-1|UBV   15136|USNO-B1.0 1177-00371509|USNO 873|uvby98 100161797 A|WDS J17465+2743Aa,Ab|WDS J17465+2743A|WEB 14673|YZ  27  8419|Zkh 264" 0 0 "HD 161797" "17 46 27.5266" "+27 43 14.437" "Double or multiple star" G5IV 120.33 -5.7e-05 3.4200000762939453
"* alf Tri" "NAME Mothallah" "V* alf Tri|*   2 Tri|* alf Tri|AG+29  233|ASCC  652427|BD+28   312|CCDM J01531+2935A|CSI+28   312  1|1E 0150.2+2919|2E   495|2E 0150.2+2919|1ES 0150+29.3|2EUVE J0153+29.5|EUVE J0153+29.5|FK5   64|GC  2272|GCRV  1046|GEN# +1.00011443|GJ    78.1|GJ  9062|GSC 01763-03028|HD  11443|HIC   8796|HIP   8796|HR   544|IDS 01474+2906 A|IRAS 01502+2919|IRC +30031|JP11   547|LSPM J0153+2934|LTT 10647|2MASS J01530489+2934442|N30  387|NAME Mothallah|NLTT  6290|PLX  390|PLX  390.00|PMC 90-93    46|PPM  91161|RBS   250|ROT   264|RX J0153.0+2934|1RXS J015305.0+293440|SAO  74996|SBC7    65|SBC9 94|SKY#  2767|SRS  30064|TD1  1077|TYC 1763-3028-1|UBV    1876|UBV M   8470|USNO-B1.0 1195-00024212|uvby98 100011443|WDS J01531+2935A|WEB  1850|[HFE83]  106|[ZEH2003] RX J0153.0+2934  1" 0 0 "HD 11443" "01 53 04.9071" "+29 34 43.780" "Spectroscopic binary" F5III 51.5 -4.2e-05 3.4200000762939453
"* gam Vir A" 0 "LHS  2604|* gam Vir A|*  29 Vir A|** STF 1670A|ADS  8630 A|AG-01 1685|BD-00  2601A|CCDM J12417-0127A|Ci 20  732|CSI-00  2601  1|CSV 101317|2EUVE J1241-01.4|EUVE J1241-01.4|GC 17270|GCRV  7623|GJ   482 A|HD 110379|HR  4825|IDS 12366-0054 A|LFT  937|LPM 444|LTT  4843|N30 2927|NLTT 31564|NSV  5859|PLX 2924|PMC 90-93  6089|PM 12391-0110|RBS  1143|ROT  1871|SAO 138917|SKY# 23673|TYC 4949-1120-1|UBV   11379|uvby98 100110379 A|WDS J12417-0127A|WEB 11013" 0 0 "HD 110379" "12 41 39.983" "-01 26 58.25" "High proper-motion Star" F1V 0.0 -6.6e-05 3.440000057220459
"* eta Cet" 0 "* eta Cet|*  31 Cet|** BUP   16A|BD-10   240|CCDM J01085-1010A|CSI-10   240  1|FK5   40|GC  1384|GCRV   660|GEN# +1.00006805|GJ  3075|HD   6805|HIC   5364|HIP   5364|HR   334|IDS 01035-1042 A|IRAS 01060-1026|IRC -10018|JP11   465|LTT   645|2MASS J01083539-1010560|N30  229|NLTT  3797|PLX  233|PLX  233.00|PPM 209790|RAFGL  161|ROT   173|SACS  19|SAO 147632|SKY#  1754|TD1   652|TYC 5273-2657-1|UBV    1165|UBV M   7970|WDS J01086-1011A|WEB  1165|YZC 11   229" 0 0 "HD 6805" "01 08 35.3914" "-10 10 56.157" "Horizontal Branch Star" K2-IIIb 26.32 3.9e-05 3.450000047683716
"* eps Gru" 0 "* eps Gru|CD-51 13389|CPC  0 20126|CPD-51 11870|FK5  860|GC 31813|GCRV 14321|GEN# +1.00215789|GJ  9796|GSC 08453-01499|HD 215789|HIC 112623|HIP 112623|HR  8675|IRAS 22455-5134|JP11  3535|2MASS J22483329-5119006|N30 5020|PLX 5521|PLX 5521.00|PPM 350542|ROT  3319|SACS 494|SAO 247593|SKY# 43346|TD1 29354|TYC 8453-1499-1|UBV   19533|UBV M  26626|uvby98 100215789 A|WEB 20075|XBS J224833.3-511900|2XMM J224833.3-511859" 0 0 "HD 215789" "22 48 33.2983" "-51 19 00.700" "Spectroscopic binary" A2IVn 25.3 -1e-06 3.4660000801086426
